2025-01-13 15:46:57.614650: Epoch: 35/50 Train Loss: 0.2076, Valid Loss: 0.8443, Accuracy: 71.69%, Precision: 0.7631, Recall: 0.8462, F1 Score: 0.8025
2025-01-13 15:47:14.780849: Epoch: 36/50 Train Loss: 0.2062, Valid Loss: 0.8427, Accuracy: 71.41%, Precision: 0.7611, Recall: 0.8445, F1 Score: 0.8006
2025-01-13 15:47:31.946331: Epoch: 37/50 Train Loss: 0.2120, Valid Loss: 0.8443, Accuracy: 71.36%, Precision: 0.7601, Recall: 0.8453, F1 Score: 0.8005
2025-01-13 15:47:49.112620: Epoch: 38/50 Train Loss: 0.2050, Valid Loss: 0.8533, Accuracy: 71.30%, Precision: 0.7580, Recall: 0.8486, F1 Score: 0.8008
2025-01-13 15:48:06.278450: Epoch: 39/50 Train Loss: 0.2108, Valid Loss: 0.8563, Accuracy: 71.41%, Precision: 0.7588, Recall: 0.8494, F1 Score: 0.8015
2025-01-13 15:48:23.445957: Epoch: 40/50 Train Loss: 0.2045, Valid Loss: 0.8457, Accuracy: 71.19%, Precision: 0.7611, Recall: 0.8396, F1 Score: 0.7984
2025-01-13 15:48:40.611036: Epoch: 41/50 Train Loss: 0.2117, Valid Loss: 0.8476, Accuracy: 71.41%, Precision: 0.7595, Recall: 0.8478, F1 Score: 0.8012
2025-01-13 15:48:57.776024: Epoch: 42/50 Train Loss: 0.2038, Valid Loss: 0.8470, Accuracy: 71.25%, Precision: 0.7601, Recall: 0.8429, F1 Score: 0.7994
2025-01-13 15:49:14.965087: Epoch: 43/50 Train Loss: 0.2044, Valid Loss: 0.8495, Accuracy: 71.30%, Precision: 0.7599, Recall: 0.8445, F1 Score: 0.8000
2025-01-13 15:49:32.157755: Epoch: 44/50 Train Loss: 0.2057, Valid Loss: 0.8378, Accuracy: 71.41%, Precision: 0.7658, Recall: 0.8347, F1 Score: 0.7987
2025-01-13 15:49:49.324767: Epoch: 45/50 Train Loss: 0.1962, Valid Loss: 0.8519, Accuracy: 71.25%, Precision: 0.7590, Recall: 0.8453, F1 Score: 0.7998
2025-01-13 15:50:06.491652: Epoch: 46/50 Train Loss: 0.2022, Valid Loss: 0.8484, Accuracy: 71.25%, Precision: 0.7609, Recall: 0.8412, F1 Score: 0.7991
2025-01-13 15:50:23.659031: Epoch: 47/50 Train Loss: 0.1980, Valid Loss: 0.8478, Accuracy: 71.30%, Precision: 0.7630, Recall: 0.8380, F1 Score: 0.7988
